"","business_id","Indian","Juice Bars & Smoothies","Noodles","Salad","Seafood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.RestaurantsPriceRange2","attributes.WheelchairAccessible","attributes.RestaurantsGoodForGroups","attributes.OutdoorSeating","attributes.GoodForKids","African","American","Arabian","Asian","Bar","Breakfast","British","Central_America","Coffee_Shop","Dessert","Dietary_Restriction","European","Lunch","Mediterranean","Pacific","Pub","Russian","South_American","name","Parking"
"1513","hKQe1UsEbeo-qM1Vc8m23g",0,0,0,0,0,"1949 E Camelback Rd, Ste 164","Phoenix","AZ","85016",33.507455,-112.040131,1,4,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyoto Bowl",NA
"1514","Hliq9wrI1BcR-xcG_C9_Qg",0,0,0,0,0,"1616 N. 75Th Ave","Phoenix","AZ","85035",33.4673054,-112.2211163,3.5,134,1,2,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas Roadhouse",TRUE
"1515","HMifRnUrqrMoQXKCOXYfPA",0,0,0,0,0,"4002 E Elwood St, Ste 1","Phoenix","AZ","85040",33.4148655,-111.9949239,4,10,1,1,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spee-D-Tee's BBQ & Subs",FALSE
"1516","hmUkDAjKxB1et3hVjhw9jg",0,0,0,0,1,"2345 W Bethany Home Rd","Phoenix","AZ","85015",33.5238438,-112.1102822,3.5,18,0,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Brad's Fish & Chips",TRUE
"1517","hnCd1VSLYdb2-eHO7iB9xQ",0,0,0,0,0,"9832 N 7th St","Phoenix","AZ","85020",33.5758589,-112.0653341,3,29,0,2,TRUE,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Our Gang Sports Saloon & Grill",TRUE
"1518","HNQzTcyaW3PwJ2oC8vKWHw",0,0,0,0,0,"3504 W Northern Ave","Phoenix","AZ","85051",33.5534919,-112.1353671,2.5,16,1,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Filiberto's",FALSE
"1519","hNsRj2nXuALlJS4Op-8MmA",0,0,0,0,0,"1534 E Bethany Home Rd","Phoenix","AZ","85014",33.524075,-112.0484109,3.5,233,1,2,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Garage Wine and Tap",TRUE
"1520","HNy2_rt86gfZMCM4qsVvFw",0,0,0,0,0,"1724 W Van Buren","Phoenix","AZ","85007",33.4515172,-112.0967867,4.5,16,1,1,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arts All American Cafe",TRUE
"1521","hoEZtpjQnBolxSmkrxHpWw",0,0,0,0,0,"4044 S 16th St","Phoenix","AZ","85040",33.4087855,-112.0474439,3.5,7,0,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Susie's Mexican Cafe & Lounge",TRUE
"1522","HORILLsQHEMc5o9bIoDJMA",0,0,0,0,0,"6224 N 43rd Ave","Phoenix","AZ","85019",33.5266867,-112.1517001,4,10,0,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Two Hippies Pizzeria and More",FALSE
"1523","HpQGK9qazX51JhlWlH76cw",0,0,0,0,0,"906 N 15th Ave, Ste 1","Phoenix","AZ","85007",33.4580382,-112.0914374,4.5,11,0,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sazon Bachata Restaurant",FALSE
"1524","HpRj2Lv27EUQql0POE5sQw",0,0,0,0,0,"2334 E McDowell Rd","Phoenix","AZ","85006",33.4660183,-112.0311048,4,109,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"La Barquita Restaurant",TRUE
"1525","HpRsWkYHu-pumsZ4O_Linw",0,0,0,0,0,"745 E Glendale Ave","Phoenix","AZ","85014",33.5380162,-112.063202,4,188,1,1,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Habit Burger Grill",TRUE
"1526","HQVzGJRnXnKnbC-7tfx-xg",0,0,0,0,0,"2502 E Camelback","Phoenix","AZ","85016",33.5103953,-112.0286923,3.5,42,1,1,TRUE,FALSE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Short Leash Hot Dogs",TRUE
"1527","hr_lJ5EtUy2U-I9cNQegyg",0,0,0,0,0,"5053 N 44th St","Phoenix","AZ","85018",33.5111821857,-111.986068358,4.5,3,0,2,NA,TRUE,TRUE,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Taylor's Place",FALSE
"1528","HR143JcKersbylkxUEa_Hw",0,0,0,0,0,"6815-6915 N 19th Ave","Phoenix","AZ","85015",33.5373068034,-112.099143527,4.5,3,1,NA,NA,NA,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Pizza Patron",NA
"1529","HRAJCzcUUE3k_7lwKcyiGA",0,0,0,0,0,"1 E Washington St, Ste 175","Phoenix","AZ","85004",33.4483266,-112.0735793,3,59,0,1,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vitamin T",TRUE
"1530","HRghNZCxQm0UGgvu4mk33w",0,0,0,0,0,"3125 E Indian School Rd, Ste 101","Phoenix","AZ","85016",33.4950420646,-112.014734564,2.5,12,1,1,NA,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chipotle Mexican Grill",FALSE
"1531","HrXrd_S6cDbSjpsRxIGsog",0,0,0,0,0,"2485 E Baseline Rd, Ste 158","Phoenix","AZ","85042",33.3771926172,-112.02784224,3.5,46,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Barros Pizza",TRUE
"1532","HSoKTWnsu7f3yvywWvBQ4w",0,0,0,0,0,"2150 E Cactus Rd","Phoenix","AZ","85022",33.5968424,-112.0352947,4,114,1,1,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Classic Crust Pizza",TRUE
"1533","HsrJucuS83bt4NTCWNxILw",0,0,0,0,0,"3655 W Anthem Way","Phoenix","AZ","85086",33.8656325,-112.1385696,3,66,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Legends Bar & Grill",TRUE
"1534","hSVaGIZzNCReeua-nDHLiw",0,0,0,0,0,"2510 W Dunlap Ave, Ste 160","Phoenix","AZ","85021",33.5698075,-112.1135547,3,8,0,1,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Let's DO Lunch",FALSE
"1535","hT-jqfoH7hJXNyfshIWLJw",0,0,0,0,0,"1202 N 51st Ave","Phoenix","AZ","85043",33.4606832,-112.1696783,2,14,1,1,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carl's Jr",FALSE
"1536","HTaA1mo9cB1dXMwfJC6yKg",0,0,0,0,0,"2700 West North Lane","Phoenix","AZ","85051",33.5803476769,-112.118364573,2.5,164,1,2,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buffalo Wild Wings",TRUE
"1537","hTe5SavBjp3zRulupZSJew",0,0,0,0,0,"556 W McDowell Rd","Phoenix","AZ","85003",33.4660623,-112.0823273,4,124,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"NYPD Pizza",TRUE
"1538","htgL0zTIAekQpaWVBQcCWA",0,1,0,0,0,"901 N 5th St","Phoenix","AZ","85004",33.4577555527,-112.067231017,4,54,0,1,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Aside of Heart",TRUE
"1539","htNNxttBjRmRnP4d0XFl-w",0,0,0,0,0,"4625 E Thomas Rd","Phoenix","AZ","85018",33.4795736441,-111.981642724,3,30,1,1,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Hungry Howie's Pizza",TRUE
"1540","hTsZSiftorNUFb1VaHCHHg",0,0,0,0,0,"3623 E Indian School Rd","Phoenix","AZ","85018",33.4948896858,-112.002978404,4.5,378,1,2,NA,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Nook Kitchen",TRUE
"1541","HTZ5flpShCjnNA5XdtAVhQ",0,0,0,0,0,"1345 W Camelbck Rd","Phoenix","AZ","85013",33.50913,-112.090923,2.5,3,0,1,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chili Verde's",FALSE
"1542","hU-I172AdpBahJqP-GTSbA",0,0,0,0,0,"536 E Dunlap Ave","Phoenix","AZ","85020",33.5681918348,-112.065773159,4.5,10,1,4,NA,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lifeboat Coffee",NA
"1543","hU6sN5r6vayqm_RMgvPGOQ",0,0,0,0,0,"1326 N Central Ave","Phoenix","AZ","85004",33.4633319,-112.0741467,3.5,181,0,2,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cheuvront",TRUE
"1544","huOYYw8ZgohIxZ6Y3aNOcQ",0,1,0,0,0,"10410 N 35th Ave, Ste 112","Phoenix","AZ","85051",33.580671,-112.134508,3.5,11,0,1,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Juice House Boba",TRUE
"1545","HV_TRGJdMurmJkqkdRGaww",0,0,0,0,0,"1550 N 16th St","Phoenix","AZ","85006",33.4649802,-112.0481577,4,41,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"La Cocina Economica",TRUE
"1546","HV3Q2JYwK9AvMHPYXcxzag",0,0,0,0,0,"1739 W Glendale Ave","Phoenix","AZ","85021",33.538144,-112.096976,4,79,1,2,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Silver Dragon Chinese Restaurant",TRUE
"1547","hVcnr0TMi500pJvghwnSOQ",0,0,0,0,0,"7822 N 12th St","Phoenix","AZ","85020",33.5514088809,-112.058024568,4,254,1,2,NA,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Red Thai",TRUE
"1548","HVd-eGWTnjNYPpgqKt7dCg",0,0,0,0,0,"4221 N 7th Ave","Phoenix","AZ","85013",33.4974771,-112.0832205,4,98,0,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Toasted",TRUE
"1549","HVsQftDkmNsI2GGyy0mjig",0,0,0,0,0,"5130 N 19th Ave, Ste 2","Phoenix","AZ","85015",33.512726,-112.1003959,3.5,38,1,1,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ichi Bowl",TRUE
"1550","HVyxN-G8NOfUHo2cEnilVw",0,0,0,0,0,"4722 E Cactus Rd","Phoenix","AZ","85032",33.5986921,-111.9783076,3,87,0,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Genghis Grill",TRUE
"1551","HVzH8CO3e1-tjr97cF_8LA",0,0,0,0,0,"18725 N 32nd St","Phoenix","AZ","85050",33.6562094945,-112.013146877,2.5,118,0,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Catch 22 Sports Grill",TRUE
"1552","Hw-yFY8Fz8HOvY6I5l7Ljg",0,0,0,0,0,"1304 E Chandler Blvd","Phoenix","AZ","85048",33.3063617,-112.0550783,4,46,1,1,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yoasis Ahwatukee",TRUE
"1553","HwDU5q6Q5Wm2iF5p7Xx-Og",0,0,0,0,0,"2517 W Mcdowell Rd","Phoenix","AZ","85009",33.4655499,-112.1139277,3,8,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"What A Sub",FALSE
"1554","HWyXgSBj8WL-SbnSi5mlNg",0,0,0,0,1,"725 W Southern Ave","Phoenix","AZ","85041",33.392073,-112.082285,2.5,9,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taco Bell",FALSE
"1555","HXdPqrO27tANiLpbCe9BVA",0,0,0,0,0,"19818 N 27th Ave","Phoenix","AZ","85027",33.6659056,-112.1177695,2,11,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jack-In-the Box Drive Thru",FALSE
"1556","hXPUQ_LixjhuUiD33mN6Vg",0,0,0,0,0,"3800 E Sky Harbor Blvd","Phoenix","AZ","85034",33.434664609,-111.994210482,3,68,1,2,NA,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jose Roux",FALSE
"1557","HYBgmHPJSNVelYo6BfdHdQ",0,0,0,0,0,"926 E Indian School Rd","Phoenix","AZ","85012",33.5114334,-112.0685027,2,16,1,1,NA,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"McDonald's",FALSE
"1558","hZgxNlArGoN0mWZvfCQWvA",0,0,0,0,0,"4041 N Central Ave, Bldg B","Phoenix","AZ","85012",33.4934772611,-112.072898448,5,3,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Plaza Cafe & Grill",FALSE
"1559","HZsaNJD3_ICcfKkQfxjqSA",0,0,0,0,0,"7610 W Lower Buckeye Rd","Phoenix","AZ","85043",33.423454,-112.224087,3.5,5,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Arby's",NA
"1560","HzV-HumF0lauBXlxUh-YDQ",0,0,0,0,0,"2722 E McDowell Rd","Phoenix","AZ","85008",33.4659719749,-112.023653761,4,26,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Taqueria Don Beto",TRUE
"1561","I-vvqRaszKlLjn3Wicyw6w",0,0,0,0,0,"4757 E Greenway Rd","Phoenix","AZ","85032",33.6244243,-111.9784424,3.5,42,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Streets of New York",TRUE
"1562","I_a74zmgR-X03LsKISWPcg",0,0,0,0,0,"914 E Camelback Rd, Unit 4B","Phoenix","AZ","85014",33.5095292,-112.0609579,4.5,575,1,1,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Snoh Ice Shavery",TRUE
"1563","I_WWH2vYccjz-QxW3u1zJA",0,0,0,0,0,"2929 N 75th Ave","Phoenix","AZ","85033",33.4815508,-112.2196069,3.5,48,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hibachi Grill & Supreme Buffet",TRUE
"1564","i01GMZM2u02SrMT6WGJJ4g",0,0,0,0,1,"7537 W Thomas Rd","Phoenix","AZ","85033",33.4755338324,-112.224717177,3.5,3,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Mariscos La Phoenikera",FALSE
"1565","i1dyYv69qmZkV3-ZvyZ_cg",0,0,0,0,0,"7720 N 16th St, Ste 125","Phoenix","AZ","85020",33.5501661,-112.0487924,4,11,1,1,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Veranda Bistro",FALSE
"1566","I25YFbDL16lVcutPMNIlHA",0,0,0,0,0,"1985 W Happy Valley Rd, Ste 120","Phoenix","AZ","85085",33.7122475,-112.1020088,2.5,16,0,2,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mi Familia Mexican Food",NA
"1567","i2hPnUeiCzDyyyzLtIWqgw",0,0,0,0,0,"6535 W Indian School Rd","Phoenix","AZ","85033",33.4944599,-112.200857,2,13,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"El Pollo Loco",FALSE
"1568","I2LcbNXGsMb6zxh4-gmVHw",0,0,0,0,0,"202 N Central Ave","Phoenix","AZ","85004",33.4505535,-112.0741097,3.5,63,0,2,NA,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Bonjour Vietnam",TRUE
"1569","i3agjxn_g8U3Agev8_ys1w",0,0,0,0,0,"3549 W Thunderbird Rd","Phoenix","AZ","85053",33.6104172,-112.1353272,3.5,15,0,2,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Rec Room Sports Grill",FALSE
"1570","i3MWkfRgwqPYMKyL9Mk_Pg",0,0,0,0,0,"3202 E Greenway Rd, Ste 1289","Phoenix","AZ","85032",33.6281167723,-112.01163707,4,195,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pho A.V",TRUE
"1571","I3s2O5sWde89hTK5wLEsUw",0,0,0,0,0,"Sky Harbor International Airport, B Terminal, Gates 1-14","Phoenix","AZ","85073",33.4501432285,-112.07,2,20,0,2,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arizona Roadhouse 66",NA
"1572","I3STZd5iAvUL9MNLF_DUug",0,0,0,0,0,"3400 E Sky Harbor Blvd, Terminal 4","Phoenix","AZ","85034",33.4370684153,-111.999121635,3.5,327,1,2,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blanco Tacos And Tequila",TRUE
"1573","i3tQsfpdKoXttqp4CFLA-Q",0,0,0,0,0,"1601 E McDowell Rd","Phoenix","AZ","85006",33.4654347,-112.0473272,2,46,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Filiberto's Mexican Food",TRUE
"1574","i4hvmTd4RH9HvOyG8ndYGw",0,0,0,0,0,"7019 N 19th Ave","Phoenix","AZ","85021",33.5394985,-112.0995704,4,110,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Raffaele's Pizza",TRUE
"1575","i4Jb_b28YAphS9_jPPzwkQ",0,0,0,0,0,"6505 N 7th St","Phoenix","AZ","85014",33.53137,-112.06452,4,74,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Italian Spoon",FALSE
"1576","I5CKfLZ-hxriv5IzHLvNGQ",0,0,0,0,0,"3310 N 10th Ave","Phoenix","AZ","85013",33.486815,-112.086637,4.5,3,1,2,NA,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Café Oso",TRUE
"1577","I5Xxk3yWjCJdJb74iWFZzg",0,0,0,0,0,"2427 W Thomas Rd","Phoenix","AZ","85015",33.4802112,-112.11092,1,10,1,1,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"McDonald's",FALSE
"1578","I6MRD0JkDDa74TbVOJ1ykw",0,0,0,0,0,"4824 E Chandler Blvd","Phoenix","AZ","85048",33.3057984,-111.9791357,3.5,76,1,1,TRUE,FALSE,FALSE,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Waffle House",TRUE
"1579","I7HGSg1OfAbO9X-mbDYdxg",0,0,0,1,0,"3767 E Broadway Rd, Ste 8","Phoenix","AZ","85040",33.406792,-112.000193,4.5,39,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Shorty's Sandwich Shop",TRUE
"1580","i7ip9OtxN8J9lUSjbS2Dlg",0,0,0,0,0,"2817 N Central Ave","Phoenix","AZ","85004",33.479418,-112.0732961,4,15,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Subway",FALSE
"1581","I8TOosBLYKxZMAYNNyGEyg",0,0,0,0,0,"1512 W Bell Rd, Ste 7","Phoenix","AZ","85023",33.6410158,-112.0924524,2.5,61,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasty House Chinese Restaurant",TRUE
"1582","I9nziYEw4YIFjr3ZDBpFog",0,0,0,0,0,"842 E Indian School Rd","Phoenix","AZ","85014",33.49548,-112.063272,4.5,113,1,2,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Abyssinia Restaurant and Cafe",TRUE
"1583","IaJ8ZCKxKFzgNoIFNCc0YQ",1,0,0,0,0,"4825 E Warner Rd","Phoenix","AZ","85044",33.3307646,-111.9813995,2.5,7,0,1,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Curry Leaf Indian Grill",FALSE
"1584","IAqyeVG1ZMrv7hiV3FAB6Q",0,0,0,0,0,"4201 W Bell Rd","Phoenix","AZ","85053",33.6391367,-112.1492386,3,53,0,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shanghai Buffet",TRUE
"1585","iB9By3dVS6BydSUiDHxLyw",0,0,0,0,0,"2121 E Highland Ave","Phoenix","AZ","85016",33.5054706,-112.0370088,3,263,1,2,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Half Moon Sports Grill",TRUE
"1586","ibf4xvHWD4t1DOOZhidHBg",0,0,0,0,0,"5410 E High St, Ste 115","Phoenix","AZ","85054",33.6759107,-111.9644412,3.5,309,1,2,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Modern Margarita",TRUE
"1587","IbG15_zkcvWlg5ySEFAQ2A",0,0,0,0,1,"6845 S Central Ave","Phoenix","AZ","85042",33.3834256,-112.07285,4.5,10,1,2,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Playas Del Novilleros",FALSE
"1588","ibjoU0b7R3cxGV2Lh4TiFw",0,0,0,0,0,"2057 E Camelback Rd","Phoenix","AZ","85016",33.5092616,-112.0376214,3,24,0,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chili's Grill & Bar Catering",TRUE
"1589","ibOX3CypYVz0nJhCN5Wmcw",0,0,0,0,0,"2775 W Thomas Rd","Phoenix","AZ","85017",33.4798105,-112.1188542,2.5,30,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taqueria El Vaporcito",TRUE
"1590","IdNMRM2U4GK7zbsD7R2BWA",0,0,0,1,0,"2957 W Bell Rd","Phoenix","AZ","85053",33.6394534,-112.1232346,4,186,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"U.S. Egg",TRUE
"1591","iE71iwcSljg3xm2GB2Y9aA",1,0,0,0,0,"4720 E Cactus Rd, Ste D118","Phoenix","AZ","85032",33.5986308836,-111.978371822,4,341,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marigold Maison- Paradise Valley",NA
"1592","IEZRcxLrnMkc7W3q1i7d9g",0,0,0,0,1,"5828 W Indian School Rd","Phoenix","AZ","85031",33.495432,-112.185569,3,32,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mariscos Altata",TRUE
"1593","IghwtXL8ZgK2dEL62Pzhrw",0,0,0,0,0,"1941 E Oak St","Phoenix","AZ","85006",33.4727632963,-112.039418004,4.5,53,1,1,NA,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tacos Huicho",TRUE
"1594","iGvnkEz2efD9q-Z7ZcasWQ",0,0,0,0,0,"2836 E Indian School Rd","Phoenix","AZ","85016",33.4954365,-112.0197856,1.5,7,1,1,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Papa John's Pizza",FALSE
"1595","iGWSHEl48XY4cy_25s4WvA",0,0,0,0,0,"2343 E Bell Rd","Phoenix","AZ","85022",33.6400298,-112.031334,1.5,5,1,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carl's Jr",FALSE
"1596","IHadZayuynmzIcQy9egKWg",0,0,0,0,0,"1525 N 43rd Ave","Phoenix","AZ","85009",33.4651,-112.152,2,11,1,1,NA,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KFC",FALSE
"1597","ii_OxGUbtwd3S0RUW9OTvA",0,0,0,0,0,"3502 W Greenway Rd, Ste 1","Phoenix","AZ","85053",33.6256157,-112.1339898,4,86,0,1,TRUE,TRUE,TRUE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Ali Baba's Restaurant & Bakery",TRUE
"1598","iIjVO7cLD1UEmIO7G05Ujw",0,0,0,0,0,"2310 E Mcdowell Rd","Phoenix","AZ","85006",33.4660268,-112.0323718,4,296,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Rosita's Place",TRUE
"1599","iiuEt92eGGy_fTvywsTBbA",0,0,0,0,0,"1024 E Buckeye Rd, Ste 180","Phoenix","AZ","85034",33.4374555,-112.0593994,4,61,1,1,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"WtfExp",TRUE
